,genres,movie_name,movieId,year,Country
3696,Drama,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United States of America
3697,Drama,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United Kingdom
3698,Romance,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United States of America
3699,Romance,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United Kingdom
3700,Thriller,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United States of America
3701,Thriller,http://dbpedia.org/resource/The_Wings_of_the_Dove_(1997_film),1683,1997,United Kingdom
3702,Comedy,http://dbpedia.org/resource/Waking_Ned,2359,1998,United Kingdom
3703,Comedy,http://dbpedia.org/resource/Man_of_the_House_(1995_film),274,1995,United States of America
3704,Animation,http://dbpedia.org/resource/Charlotte's_Web_(1973_film),2137,1973,United States of America
3705,Children's,http://dbpedia.org/resource/Charlotte's_Web_(1973_film),2137,1973,United States of America
3706,Drama,http://dbpedia.org/resource/Nil_by_Mouth_(film),1846,1997,France
3707,Drama,http://dbpedia.org/resource/Nil_by_Mouth_(film),1846,1997,United Kingdom
3708,Comedy,http://dbpedia.org/resource/Saving_Grace_(2000_film),3831,2000,United Kingdom
3709,Comedy,http://dbpedia.org/resource/Forces_of_Nature,2558,1999,United States of America
3710,Romance,http://dbpedia.org/resource/Forces_of_Nature,2558,1999,United States of America
3711,Comedy,http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film),937,1957,United States of America
3712,Romance,http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film),937,1957,United States of America
3713,Action,http://dbpedia.org/resource/The_Untouchables_(film),2194,1987,United States of America
3714,Crime,http://dbpedia.org/resource/The_Untouchables_(film),2194,1987,United States of America
3715,Drama,http://dbpedia.org/resource/The_Untouchables_(film),2194,1987,United States of America
3716,Adventure,http://dbpedia.org/resource/The_Great_Locomotive_Chase,3585,1956,United States of America
3717,War,http://dbpedia.org/resource/The_Great_Locomotive_Chase,3585,1956,United States of America
3718,Comedy,http://dbpedia.org/resource/Help!_(film),2946,1965,United Kingdom
3719,Musical,http://dbpedia.org/resource/Help!_(film),2946,1965,United Kingdom
3720,Drama,http://dbpedia.org/resource/Howl's_Moving_Castle_(film),2775,1998,Japan
3721,Comedy,http://dbpedia.org/resource/Two_Much,618,1996,Spain
3722,Comedy,http://dbpedia.org/resource/Two_Much,618,1996,United States of America
3723,Romance,http://dbpedia.org/resource/Two_Much,618,1996,Spain
3724,Romance,http://dbpedia.org/resource/Two_Much,618,1996,United States of America
3725,Drama,http://dbpedia.org/resource/Cavalcade_(1933_film),1930,1933,United States of America
3726,Action,http://dbpedia.org/resource/Universal_Soldier_(1992_film),2808,1992,United States of America
3727,Sci-Fi,http://dbpedia.org/resource/Universal_Soldier_(1992_film),2808,1992,United States of America
3728,Drama,http://dbpedia.org/resource/Live_Flesh_(film),1844,1997,Spain
3729,Drama,http://dbpedia.org/resource/Live_Flesh_(film),1844,1997,France
3730,Horror,http://dbpedia.org/resource/Burnt_Offerings_(film),1341,1976,United States of America
3731,Horror,http://dbpedia.org/resource/The_Amityville_Horror_(1979_film),1327,1979,United States of America
3732,Animation,http://dbpedia.org/resource/The_Swan_Princess,313,1994,United States of America
3733,Children's,http://dbpedia.org/resource/The_Swan_Princess,313,1994,United States of America
3734,Adventure,http://dbpedia.org/resource/Mutiny_on_the_Bounty_(1935_film),1931,1935,United States of America
3735,Horror,http://dbpedia.org/resource/Inferno_(1980_film),3587,1980,Italy
3736,Musical,http://dbpedia.org/resource/The_King_and_I_(1956_film),2565,1956,United States of America
3737,Drama,http://dbpedia.org/resource/Sophie's_Choice_(film),1096,1982,United States of America
3738,Comedy,http://dbpedia.org/resource/RV_(film),2795,1983,United States of America
3739,Action,http://dbpedia.org/resource/Plunkett_&_Macleane,2893,1999,United States of America
3740,Action,http://dbpedia.org/resource/Plunkett_&_Macleane,2893,1999,United Kingdom
3741,Drama,http://dbpedia.org/resource/Plunkett_&_Macleane,2893,1999,United States of America
3742,Drama,http://dbpedia.org/resource/Plunkett_&_Macleane,2893,1999,United Kingdom
3743,Comedy,http://dbpedia.org/resource/Milk_Money_(film),276,1994,United States of America
3744,Romance,http://dbpedia.org/resource/Milk_Money_(film),276,1994,United States of America
3745,Thriller,http://dbpedia.org/resource/Jade_(film),132,1995,United States of America
3746,Adventure,http://dbpedia.org/resource/Free_Willy_3:_The_Rescue,1595,1997,United States of America
3747,Children's,http://dbpedia.org/resource/Free_Willy_3:_The_Rescue,1595,1997,United States of America
3748,Drama,http://dbpedia.org/resource/Free_Willy_3:_The_Rescue,1595,1997,United States of America
3749,Action,http://dbpedia.org/resource/No_Mercy_(film),2741,1986,United States of America
3750,Thriller,http://dbpedia.org/resource/No_Mercy_(film),2741,1986,United States of America
3751,Action,http://dbpedia.org/resource/The_Pope_of_Greenwich_Village,2347,1984,United States of America
3752,Comedy,http://dbpedia.org/resource/Shall_We_Dance_(1937_film),1066,1937,United States of America
3753,Musical,http://dbpedia.org/resource/Shall_We_Dance_(1937_film),1066,1937,United States of America
3754,Romance,http://dbpedia.org/resource/Shall_We_Dance_(1937_film),1066,1937,United States of America
3755,Action,http://dbpedia.org/resource/Knock_Off_(film),2196,1998,United States of America
3756,Action,http://dbpedia.org/resource/Knock_Off_(film),2196,1998,Hong Kong
3757,Action,http://dbpedia.org/resource/Terminal_Velocity_(film),548,1994,United States of America
3758,Comedy,http://dbpedia.org/resource/The_Muse_(1999_film),2829,1999,United States of America
3759,Drama,http://dbpedia.org/resource/The_Muse_(1999_film),2829,1999,United States of America
3760,Drama,http://dbpedia.org/resource/Diabolique_(1996_film),640,1996,United States of America
3761,Thriller,http://dbpedia.org/resource/Diabolique_(1996_film),640,1996,United States of America
3762,Action,http://dbpedia.org/resource/Maximum_Risk,990,1996,United States of America
3763,Adventure,http://dbpedia.org/resource/Maximum_Risk,990,1996,United States of America
3764,Thriller,http://dbpedia.org/resource/Maximum_Risk,990,1996,United States of America
3765,Comedy,http://dbpedia.org/resource/Heart_Condition_(film),2350,1990,United States of America
3766,Action,http://dbpedia.org/resource/Inspector_Gadget_(film),2720,1999,United States of America
3767,Adventure,http://dbpedia.org/resource/Inspector_Gadget_(film),2720,1999,United States of America
3768,Children's,http://dbpedia.org/resource/Inspector_Gadget_(film),2720,1999,United States of America
3769,Comedy,http://dbpedia.org/resource/Inspector_Gadget_(film),2720,1999,United States of America
3770,Comedy,http://dbpedia.org/resource/Love_Is_All_There_Is,1045,1996,United States of America
3771,Drama,http://dbpedia.org/resource/Love_Is_All_There_Is,1045,1996,United States of America
3772,Comedy,http://dbpedia.org/resource/Volunteers_(film),3385,1985,United States of America
3773,Comedy,http://dbpedia.org/resource/Senseless,1746,1998,United States of America
3774,Mystery,http://dbpedia.org/resource/Cookie's_Fortune,2583,1999,United States of America
3775,Action,http://dbpedia.org/resource/Bird_on_a_Wire_(film),3705,1990,United States of America
3776,Adventure,http://dbpedia.org/resource/Bird_on_a_Wire_(film),3705,1990,United States of America
3777,Romance,http://dbpedia.org/resource/Bird_on_a_Wire_(film),3705,1990,United States of America
3778,Thriller,http://dbpedia.org/resource/Bird_on_a_Wire_(film),3705,1990,United States of America
3779,Drama,http://dbpedia.org/resource/Cutter's_Way,3731,1981,United States of America
3780,Thriller,http://dbpedia.org/resource/Cutter's_Way,3731,1981,United States of America
3781,Comedy,http://dbpedia.org/resource/My_Giant,1839,1998,United States of America
3782,Horror,http://dbpedia.org/resource/The_Dark_Knight_(film),2814,1959,United States of America
3783,Comedy,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,Canada
3784,Comedy,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,United States of America
3785,Drama,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,Canada
3786,Drama,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,United States of America
3787,Sci-Fi,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,Canada
3788,Sci-Fi,http://dbpedia.org/resource/Bicentennial_Man_(film),3156,1999,United States of America
3789,Drama,http://dbpedia.org/resource/Paradise_Road_(1997_film),1507,1997,United States of America
3790,Drama,http://dbpedia.org/resource/Paradise_Road_(1997_film),1507,1997,Australia
3791,War,http://dbpedia.org/resource/Paradise_Road_(1997_film),1507,1997,United States of America
3792,War,http://dbpedia.org/resource/Paradise_Road_(1997_film),1507,1997,Australia
3793,Animation,http://dbpedia.org/resource/The_Fox_and_the_Hound_2,1033,1981,United States of America
3794,Children's,http://dbpedia.org/resource/The_Fox_and_the_Hound_2,1033,1981,United States of America
3795,Horror,http://dbpedia.org/resource/Gate_of_Hell_(film),2451,1987,Japan
3796,Drama,http://dbpedia.org/resource/Sunshine_(1999_film),3720,1999,Canada
3797,Drama,http://dbpedia.org/resource/Sunshine_(1999_film),3720,1999,Hungary
3798,Drama,http://dbpedia.org/resource/Sunshine_(1999_film),3720,1999,Austria
3799,Drama,http://dbpedia.org/resource/Sunshine_(1999_film),3720,1999,Germany
3800,Action,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,Canada
3801,Action,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,France
3802,Action,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,United Kingdom
3803,Sci-Fi,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,Canada
3804,Sci-Fi,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,France
3805,Sci-Fi,http://dbpedia.org/resource/Highlander_III:_The_Sorcerer,405,1994,United Kingdom
3806,Action,http://dbpedia.org/resource/Highlander_(film),1275,1986,United States of America
3807,Action,http://dbpedia.org/resource/Highlander_(film),1275,1986,United Kingdom
3808,Adventure,http://dbpedia.org/resource/Highlander_(film),1275,1986,United States of America
3809,Adventure,http://dbpedia.org/resource/Highlander_(film),1275,1986,United Kingdom
3810,Comedy,http://dbpedia.org/resource/It_Takes_Two_(1995_film),38,1995,United States of America
3811,Drama,http://dbpedia.org/resource/Blood_Diamond_(film),1351,1997,United States of America
3812,Drama,http://dbpedia.org/resource/Blood_Diamond_(film),1351,1997,Germany
3813,Comedy,http://dbpedia.org/resource/Trial_and_Error_(1997_film),1550,1997,United States of America
3814,Romance,http://dbpedia.org/resource/Trial_and_Error_(1997_film),1550,1997,United States of America
3815,Comedy,http://dbpedia.org/resource/Larger_than_Life_(film),813,1996,United States of America
3816,Comedy,http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol,2381,1987,United States of America
3817,Drama,http://dbpedia.org/resource/All_the_King's_Men_(1949_film),1942,1949,United States of America
3818,Action,http://dbpedia.org/resource/Universal_Soldier:_The_Return,2807,1999,United States of America
3819,Sci-Fi,http://dbpedia.org/resource/Universal_Soldier:_The_Return,2807,1999,United States of America
3820,Action,http://dbpedia.org/resource/Barb_Wire_(film),737,1996,United States of America
3821,Sci-Fi,http://dbpedia.org/resource/Barb_Wire_(film),737,1996,United States of America
3822,Comedy,http://dbpedia.org/resource/Heart_and_Souls,3466,1993,United States of America
3823,Fantasy,http://dbpedia.org/resource/Heart_and_Souls,3466,1993,United States of America
3824,Adventure,http://dbpedia.org/resource/Nothing_but_Trouble_(1991_film),2265,1991,United States of America
3825,Comedy,http://dbpedia.org/resource/Nothing_but_Trouble_(1991_film),2265,1991,United States of America
3826,Action,http://dbpedia.org/resource/The_Blues_Brothers_(film),1220,1980,United States of America
3827,Comedy,http://dbpedia.org/resource/The_Blues_Brothers_(film),1220,1980,United States of America
3828,Musical,http://dbpedia.org/resource/The_Blues_Brothers_(film),1220,1980,United States of America
3829,Crime,http://dbpedia.org/resource/Psycho_(1998_film),2389,1998,United States of America
3830,Horror,http://dbpedia.org/resource/Psycho_(1998_film),2389,1998,United States of America
3831,Thriller,http://dbpedia.org/resource/Psycho_(1998_film),2389,1998,United States of America
3832,War,http://dbpedia.org/resource/All_Quiet_on_the_Western_Front_(1930_film),1927,1930,United States of America
3833,Film-Noir,http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film),913,1941,United States of America
3834,Mystery,http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film),913,1941,United States of America
3835,Drama,http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film),1207,1962,United States of America
3836,Musical,http://dbpedia.org/resource/West_Side_Story_(film),1947,1961,United States of America
3837,Romance,http://dbpedia.org/resource/West_Side_Story_(film),1947,1961,United States of America
3838,Adventure,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film),897,1943,United States of America
3839,War,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film),897,1943,United States of America
3840,Drama,http://dbpedia.org/resource/Mad_Love_(1995_film),179,1995,United States of America
3841,Romance,http://dbpedia.org/resource/Mad_Love_(1995_film),179,1995,United States of America
3842,Drama,http://dbpedia.org/resource/Instinct_(film),2676,1999,United States of America
3843,Thriller,http://dbpedia.org/resource/Instinct_(film),2676,1999,United States of America
3844,Horror,http://dbpedia.org/resource/Tarantula_(film),2656,1955,United States of America
3845,Sci-Fi,http://dbpedia.org/resource/Tarantula_(film),2656,1955,United States of America
3846,Adventure,http://dbpedia.org/resource/The_Beach_(film),3285,2000,United States of America
3847,Adventure,http://dbpedia.org/resource/The_Beach_(film),3285,2000,United Kingdom
3848,Drama,http://dbpedia.org/resource/The_Beach_(film),3285,2000,United States of America
3849,Drama,http://dbpedia.org/resource/The_Beach_(film),3285,2000,United Kingdom
3850,Drama,http://dbpedia.org/resource/A_Man_for_All_Seasons_(1966_film),1949,1966,United Kingdom
3851,Musical,http://dbpedia.org/resource/My_Fair_Lady_(film),914,1964,United States of America
3852,Romance,http://dbpedia.org/resource/My_Fair_Lady_(film),914,1964,United States of America
3853,Musical,http://dbpedia.org/resource/Oliver!_(film),1951,1968,United Kingdom
3854,Musical,http://dbpedia.org/resource/The_Sound_of_Music_(film),1035,1965,United States of America
3855,Drama,http://dbpedia.org/resource/Mrs._Miniver_(film),1936,1942,United States of America
3856,War,http://dbpedia.org/resource/Mrs._Miniver_(film),1936,1942,United States of America
